uuid;tid;x_coord;y_coord;id;in_operation;is_slack;operates_from;operates_until;scenario;subnet;v_rated;v_target;volt_lvl
76d87acd-b8a0-3b9f-8d03-0a42725e3901;12251;;;NS_NET136_S1_3;t;f;;;;136;0.400000005960464;1;NS
c473df13-415b-34b4-8e0b-b093875477ae;12252;;;NS_NET136_S1_4;t;f;;;;136;0.400000005960464;1;NS
71aa30c1-387f-354b-977e-a840eb28d612;12254;;;NS_NET136_S2_1;t;f;;;;136;0.400000005960464;1;NS
8a4375ca-540c-3317-bb36-19a4a62707d9;12255;;;NS_NET136_S2_2;t;f;;;;136;0.400000005960464;1;NS
54dadc17-bdae-37db-aca7-7c4e86133c27;12256;;;NS_NET136_S2_3;t;f;;;;136;0.400000005960464;1;NS
70479064-c05c-32e8-ad45-813ecd537fe4;12259;;;NS_NET136_S3_1;t;f;;;;136;0.400000005960464;1;NS
a99fda8c-807e-3aac-b0e0-a7f18b9190a3;12279;;;NS_NET146_F1_(23);t;f;;;;146;0.400000005960464;1;NS
05155615-9a1d-3f1c-9549-37dbbab43cd4;12280;;;NS_NET146_F1_(24);t;f;;;;146;0.400000005960464;1;NS
68384b84-8004-32ed-a901-71c63eb2dc78;12286;;;NS_NET146_F1_(3);t;f;;;;146;0.400000005960464;1;NS
69a38a1c-a999-392c-9374-40e1499aa881;12287;;;NS_NET146_F1_(30);t;f;;;;146;0.400000005960464;1;NS
8b40605a-842c-3061-8904-8e6212c242c4;12289;;;NS_NET146_F1_(32);t;f;;;;146;0.400000005960464;1;NS
9a503aa2-902c-3978-8165-43854d7c53a7;12290;;;NS_NET146_F1_(33);t;f;;;;146;0.400000005960464;1;NS
c7476263-593b-385c-8a11-9aeee8af3500;12295;;;NS_NET146_F1_(38);t;f;;;;146;0.400000005960464;1;NS
fa6fe80b-72ba-3eb7-89f3-26df66f2a7e2;12296;;;NS_NET146_F1_(39);t;f;;;;146;0.400000005960464;1;NS
7105ba19-4363-359d-a150-21f3869cf6ee;12299;;;NS_NET146_F1_(6);t;f;;;;146;0.400000005960464;1;NS
34f7930b-78fc-3d26-8411-3ebf55a50439;12300;;;NS_NET146_F1_(7);t;f;;;;146;0.400000005960464;1;NS
